Search Term,Title,Price,Condition,Sold Quantity,Location,Discount,Seller Rating,Seller Sales Completed,Seller Username,Seller Location,Color,Seller Address,Payment Methods,Description
Xiaomi Redmi,Xiaomi Redmi Note 11 4gb Ram 128gb Rom Color Gris Grafito,339999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Xiaomi Redmi,Xiaomi Redmi 10c Dual Sim 128gb 4gb Ram Ocean Blue,209999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Xiaomi Redmi,Xiaomi Redmi 12c Dual Sim 128 Gb  Ocean Blue 4 Gb Ram,249999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Xiaomi Redmi,Xiaomi Redmi 13c Dual Sim 256 Gb  Midnight Black 8 Gb Ram,241999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Xiaomi Redmi 12 Dual Sim 256 Gb  Midnight Black 8 Gb Ram,258999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Xiaomi Redmi 10c Dual Sim 64 Gb  Verde Menta 4 Gb Ram,194999,new,,{'name': 'Garin'},,,,,,,"{'city': {'name': 'Garin'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1189654959}",,
Xiaomi Redmi,Xiaomi Redmi 9a 2gb/32gb Verde Garantia Tienda Oficial Color Verde Majestuoso,144649,new,,"{'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}",,,,,,,"{'city': {'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYUGFycXVlIENoYXNUVXhCUTBOQlVHWmxaR', 'name': 'Parque Chas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1013769554}",,
Xiaomi Redmi,Xiaomi Redmi 9c Dual Sim 128 Gb  Púrpura Lavanda 4 Gb Ram,210599,new,,"{'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}",,,,,,,"{'city': {'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1199959692}",,
Xiaomi Redmi,Xiaomi Redmi Note 11 6gb 128gb Gris,299000,new,,"{'id': 'TUxBQ0JFUjYyYWU3', 'name': 'Berazategui'}",,,,,,,"{'city': {'id': 'TUxBQ0JFUjYyYWU3', 'name': 'Berazategui'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0JFUjYyYWU3', 'name': 'Berazategui'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 1148547999}",,
Xiaomi Redmi,Xiaomi Redmi Note 13 Pro Dual Sim 256 Gb  Negro 8 Gb Ram,441999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Xiaomi Redmi A2 Dual Sim 32 Gb  Black 2 Gb Ram,145837,new,,"{'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}",,,,,,,"{'city': {'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1307849632}",,
Xiaomi Redmi,Xiaomi Redmi Note 12 Pro Dual Sim 256 Gb  Gris 8 Gb Ram,531029,new,,"{'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}",,,,,,,"{'city': {'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYUGFycXVlIENoYXNUVXhCUTBOQlVHWmxaR', 'name': 'Parque Chas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1255635941}",,
Xiaomi Redmi,Xiaomi Redmi 10a Dual Sim 32 Gb  Gris Grafito 2 Gb Ram,208529,new,,"{'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}",,,,,,,"{'city': {'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYUGFycXVlIENoYXNUVXhCUTBOQlVHWmxaR', 'name': 'Parque Chas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1255635941}",,
Xiaomi Redmi,Xiaomi Redmi Note 12 4g Dual Sim 128 Gb  Gris Ónix 4 Gb Ram,325269,new,,"{'id': 'TUxBQ1FVSWI1MzY', 'name': 'Quilmes'}",,,,,,,"{'city': {'id': 'TUxBQ1FVSWI1MzY', 'name': 'Quilmes'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1FVSWI1MzY', 'name': 'Quilmes'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 1266265716}",,
Xiaomi Redmi,Xiaomi Pocophone Poco X6 Pro 5g Dual Sim 512 Gb  Negro 12 Gb Ram,699999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Redmi 10 Carbon Gray 4gb Ram 128gb Rom,378079,new,,"{'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}",,,,,,,"{'city': {'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYUGFycXVlIENoYXNUVXhCUTBOQlVHWmxaR', 'name': 'Parque Chas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1255635941}",,
Xiaomi Redmi,Xiaomi Redmi Note 13 Pro 5g Dual Sim 512 Gb  Negro 12 Gb Ram,699000,new,,{'name': 'Boulogne Sur Mer'},,,,,,,"{'city': {'name': 'Boulogne Sur Mer'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkJPVTg4MzJa', 'name': 'Boulogne Sur Mer'}, 'city': {'id': 'TUxBQ1NBTjg4ZmJk', 'name': 'San Isidro'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1351525457}",,
Xiaomi Redmi,Xiaomi Redmi Note 13 4g Dual Sim 256 Gb  Azul 8 Gb Ram,339713,new,,"{'id': 'TUxBQ0NBUGVlMjc3', 'name': 'Salta'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUGVlMjc3', 'name': 'Salta'}, 'state': {'id': 'AR-A', 'name': 'Salta'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUGVlMjc3', 'name': 'Salta'}, 'state': {'id': 'TUxBUFNBTGFjMTJi', 'name': 'Salta'}}, 'id': 270919207}",,
Xiaomi Redmi,Xiaomi Redmi Note 13 Pro 5g Dual Sim 256 Gb  Azul 8 Gb Ram,528999,new,,"{'id': 'TUxBQ0NBUGVlMjc3', 'name': 'Salta'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUGVlMjc3', 'name': 'Salta'}, 'state': {'id': 'AR-A', 'name': 'Salta'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUGVlMjc3', 'name': 'Salta'}, 'state': {'id': 'TUxBUFNBTGFjMTJi', 'name': 'Salta'}}, 'id': 270919207}",,
Xiaomi Redmi,Xiaomi Redmi Note 13 4g Dual Sim 128 Gb  Azul 6 Gb Ram,331937,new,,{'name': 'María Juana'},,,,,,,"{'city': {'name': 'María Juana'}, 'state': {'id': 'AR-S', 'name': 'Santa Fe'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQk1BUjk0MjBa', 'name': 'María Juana'}, 'city': {'id': 'TUxBQ0NBUzc2MzIz', 'name': 'Castellanos'}, 'state': {'id': 'TUxBUFNBTmU5Nzk2', 'name': 'Santa Fe'}}, 'id': 1285963200}",,
Xiaomi Redmi,Xiaomi Redmi Note 12s Dual Sim 256 Gb Onyx Black 8 Gb Ram,1805000,new,,"{'id': 'TUxBQlBBVDI0ODFa', 'name': 'Paternal'}",,,,,,,"{'city': {'id': 'TUxBQlBBVDI0ODFa', 'name': 'Paternal'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBVDI0ODFa', 'name': 'Paternal'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1083580085}",,
Xiaomi Redmi,Xiaomi Redmi 12 Dual Sim 128 Gb  Negro 4 Gb Ram,339000,new,,"{'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}",,,,,,,"{'city': {'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1035051566}",,
Xiaomi Redmi,Xiaomi Redmi Note 13 Pro+ 5g Dual Sim 512 Gb  Violeta 12 Gb Ram,799999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Xiaomi Redmi 13c Dual Sim 128 Gb  Midnight Black 6 Gb Ram,245000,new,,"{'id': 'TUxBQ0NBUDNhM2Jh', 'name': 'Posadas'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUDNhM2Jh', 'name': 'Posadas'}, 'state': {'id': 'AR-N', 'name': 'Misiones'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUDNhM2Jh', 'name': 'Posadas'}, 'state': {'id': 'TUxBUE1JU3MzNjIx', 'name': 'Misiones'}}, 'id': 194196683}",,
